Timestamp,Price,LDP
1738324088,1825.63,3
1738324090,1825.77,7
1738324092,1826.33,3
1738324094,1826.46,6
1738324096,1826.42,2
1738324098,1825.61,1
1738324100,1826.08,8
1738324102,1826.45,5
1738324104,1826.83,3
1738324106,1826.75,5
1738324108,1827.31,1
1738324110,1827.37,7
1738324112,1827.31,1
1738324114,1826.94,4
1738324116,1826.82,2
1738324118,1826.74,4
1738324120,1826.9,0
1738324122,1826.61,1
1738324124,1827.06,6
1738324126,1826.77,7
1738324128,1826.74,4
1738324130,1827.09,9
1738324132,1827.17,7
1738324134,1827.06,6
1738324136,1826.8,0
1738324138,1827.07,7
1738324140,1826.73,3
1738324142,1826.53,3
1738324144,1826.2,0
1738324146,1827.12,2
1738324148,1826.39,9
1738324150,1825.59,9
1738324152,1826.1,0
1738324154,1825.61,1
1738324156,1825.7,0
1738324158,1825.18,8
1738324160,1825.34,4
1738324162,1824.91,1
1738324164,1824.33,3
1738324166,1823.87,7
1738324168,1823.45,5
1738324170,1823.89,9
1738324172,1823.84,4
1738324174,1824.33,3
1738324176,1824.23,3
1738324178,1825.2,0
1738324180,1825.31,1
1738324182,1824.87,7
1738324184,1825.86,6
1738324186,1825.65,5
1738324188,1825.62,2
1738324190,1825.88,8
1738324192,1825.9,0
1738324194,1825.86,6
1738324196,1825.49,9
1738324198,1825.82,2
1738324200,1826.05,5
1738324202,1826.39,9
1738324204,1826.15,5
1738324206,1826.58,8
1738324208,1827.08,8
1738324210,1827.68,8
1738324212,1827.69,9
1738324214,1827.9,0
1738324216,1827.74,4
1738324218,1827.96,6
1738324220,1827.64,4
1738324222,1827.28,8
1738324224,1827.32,2
1738324226,1827.3,0
1738324228,1826.06,6
1738324230,1824.89,9
1738324232,1825.33,3
1738324234,1824.85,5
1738324236,1824.13,3
1738324238,1824.37,7
1738324240,1824.6,0
1738324242,1825.16,6
1738324244,1825.21,1
1738324246,1824.67,7
1738324248,1825.51,1
1738324250,1825.67,7
1738324252,1825.49,9
1738324254,1825.72,2
1738324256,1826.02,2
1738324258,1827.6,0
1738324260,1826.87,7
1738324262,1826.69,9
1738324264,1827.61,1
1738324266,1827.96,6
1738324268,1829.61,1
1738324270,1829.31,1
1738324272,1830.11,1
1738324274,1829.88,8
1738324276,1829.53,3
1738324278,1830.19,9
1738324280,1830.53,3
1738324282,1830.88,8
1738324284,1830.7,0
1738324286,1831.19,9
1738324288,1830.99,9
1738324290,1831.69,9
1738324292,1831.18,8
1738324294,1830.43,3
1738324296,1831.08,8
1738324298,1832.44,4
1738324300,1831.91,1
1738324302,1831.83,3
1738324304,1831.5,0
1738324306,1831.84,4
1738324308,1831.9,0
1738324310,1832.31,1
1738324312,1831.42,2
1738324314,1831.33,3
1738324316,1831.74,4
1738324318,1832.12,2
1738324320,1832.61,1
1738324322,1832.62,2
1738324324,1832.95,5
1738324326,1832.77,7
1738324328,1832.75,5
1738324330,1832.37,7
1738324332,1832.53,3
1738324334,1832.36,6
1738324336,1832.5,0
1738324338,1832.2,0
1738324340,1832.75,5
1738324342,1832.51,1
1738324344,1833.11,1
1738324346,1833,0
1738324348,1833.58,8
1738324350,1833.45,5
1738324352,1833.01,1
1738324354,1832.84,4
1738324356,1832.29,9
1738324358,1831.48,8
1738324360,1831.21,1
1738324362,1830.81,1
1738324364,1830.4,0
1738324366,1829.91,1
1738324368,1829.91,1
1738324370,1829.71,1
1738324372,1829.79,9
1738324374,1830.14,4
1738324376,1830.22,2
1738324378,1830.69,9
1738324380,1830.46,6
1738324382,1830.25,5
1738324384,1830.69,9
1738324386,1829.86,6
1738324388,1829.8,0
1738324390,1829.52,2
1738324392,1829.01,1
1738324394,1828.43,3
1738324396,1828.37,7
1738324398,1827.89,9
1738324400,1828.06,6
1738324402,1828.05,5
1738324404,1827.9,0
1738324406,1828.06,6
1738324408,1828.96,6
1738324410,1829.91,1
1738324412,1830.16,6
1738324414,1830.49,9
1738324416,1830.6,0
1738324418,1831.38,8
1738324420,1831.13,3
1738324422,1831.27,7
1738324424,1831.26,6
1738324426,1831.48,8
1738324428,1831.75,5
1738324430,1832.02,2
1738324432,1831.45,5
1738324434,1831.11,1
1738324436,1830.99,9
1738324438,1830.76,6
1738324440,1830.74,4
1738324442,1831.12,2
1738324444,1830.36,6
1738324446,1831.03,3
1738324448,1831.02,2
1738324450,1830.5,0
1738324452,1830.61,1
1738324454,1830.58,8
1738324456,1830.31,1
1738324458,1829.95,5
1738324460,1829.92,2
1738324462,1830.09,9
1738324464,1830.42,2
1738324466,1830.59,9
1738324468,1829.98,8
1738324470,1829.97,7
1738324472,1829.57,7
1738324474,1830.08,8
1738324476,1831.22,2
1738324478,1832.24,4
1738324480,1832.17,7
1738324482,1832.34,4
1738324484,1832.22,2
1738324486,1832.99,9
1738324488,1832.73,3
1738324490,1832.34,4
1738324492,1831.12,2
1738324494,1830.14,4
1738324496,1830.97,7
1738324498,1830.37,7
1738324500,1829.99,9
1738324502,1830.01,1
1738324504,1830.71,1
1738324506,1830.9,0
1738324508,1830.89,9
1738324510,1830.82,2
1738324512,1830.76,6
1738324514,1831.02,2
1738324516,1830.73,3
1738324518,1830.63,3
1738324520,1830.4,0
1738324522,1830.49,9
1738324524,1830.84,4
1738324526,1830.63,3
1738324528,1830.14,4
1738324530,1829.67,7
1738324532,1830.05,5
1738324534,1828.92,2
1738324536,1827.92,2
1738324538,1828.02,2
1738324540,1828.23,3
1738324542,1828.24,4
1738324544,1828.16,6
1738324546,1828.57,7
1738324548,1828.62,2
1738324550,1828.63,3
1738324552,1828.66,6
1738324554,1828.3,0
1738324556,1829.19,9
1738324558,1829.34,4
1738324560,1829.8,0
1738324562,1829.98,8
1738324564,1829.85,5
1738324566,1829.33,3
1738324568,1829.29,9
1738324570,1829.25,5
1738324572,1829.01,1
1738324574,1829.43,3
1738324576,1829.41,1
1738324578,1828.63,3
1738324580,1829.15,5
1738324582,1829.31,1
1738324584,1830.06,6
1738324586,1829.91,1
1738324588,1829.52,2
1738324590,1829.72,2
1738324592,1829.76,6
1738324594,1829.17,7
1738324596,1829.15,5
1738324598,1829.98,8
1738324600,1830.4,0
1738324602,1829.81,1
1738324604,1830.74,4
1738324606,1831.15,5
1738324608,1831.12,2
1738324610,1831.69,9
1738324612,1831.89,9
1738324614,1832.54,4
1738324616,1832.53,3
1738324618,1832.3,0
1738324620,1832.67,7
1738324622,1832.19,9
1738324624,1831.79,9
1738324626,1831.53,3
1738324628,1831.96,6
1738324630,1832.19,9
1738324632,1831.51,1
1738324634,1831.7,0
1738324636,1832.16,6
1738324638,1832.36,6
1738324640,1832.71,1
1738324642,1832.56,6
1738324644,1832.88,8
1738324646,1832.44,4
1738324648,1832.42,2
1738324650,1833.38,8
1738324652,1834.33,3
1738324654,1833.83,3
1738324656,1833.39,9
1738324658,1833.1,0
1738324660,1833.43,3
1738324662,1833.14,4
1738324664,1833.03,3
1738324666,1833.28,8
1738324668,1833.59,9
1738324670,1834.26,6
1738324672,1834.5,0
1738324674,1834.5,0
1738324676,1834.65,5
1738324678,1835.07,7
1738324680,1834.68,8
1738324682,1833.84,4
1738324684,1834.27,7
1738324686,1833.7,0
1738324688,1833.87,7
1738324690,1833.62,2
1738324692,1832.93,3
1738324694,1832.84,4
1738324696,1832.44,4
1738324698,1832.89,9
1738324700,1832.84,4
1738324702,1833.27,7
1738324704,1832.77,7
1738324706,1832.75,5
1738324708,1832.94,4
1738324710,1833.34,4
1738324712,1833.88,8
1738324714,1833.48,8
1738324716,1833.47,7
1738324718,1833.22,2
1738324720,1832.56,6
1738324722,1832.45,5
1738324724,1832.34,4
1738324726,1831.93,3
1738324728,1831.38,8
1738324730,1831.14,4
1738324732,1830.88,8
1738324734,1831.55,5
1738324736,1831.36,6
1738324738,1830.93,3
1738324740,1830.52,2
1738324742,1830.89,9
1738324744,1831.19,9
1738324746,1831.19,9
1738324748,1832.06,6
1738324750,1831.31,1
1738324752,1830.91,1
1738324754,1831.71,1
1738324756,1832.12,2
1738324758,1831.59,9
1738324760,1832.49,9
1738324762,1833.31,1
1738324764,1833.28,8
1738324766,1832.61,1
1738324768,1831.6,0
1738324770,1831.51,1
1738324772,1831.71,1
1738324774,1831.77,7
1738324776,1831.21,1
1738324778,1831.43,3
1738324780,1831.66,6
1738324782,1831.67,7
1738324784,1831.78,8
1738324786,1831.39,9
1738324788,1831.27,7
1738324790,1832.12,2
1738324792,1832.42,2
1738324794,1832.34,4
1738324796,1832.79,9
1738324798,1832.92,2
1738324800,1833.79,9
1738324802,1833.48,8
1738324804,1833.77,7
1738324806,1833.54,4
1738324808,1833.86,6
1738324810,1834.51,1
1738324812,1834.38,8
1738324814,1834.18,8
1738324816,1834.33,3
1738324818,1834.31,1
1738324820,1833.78,8
1738324822,1833.3,0
1738324824,1834.17,7
1738324826,1834.75,5
1738324828,1834.18,8
1738324830,1834.53,3
1738324832,1834.25,5
1738324834,1834.38,8
1738324836,1834.24,4
1738324838,1833.97,7
1738324840,1834.48,8
1738324842,1833.8,0
1738324844,1834.94,4
1738324846,1834.36,6
1738324848,1833.94,4
1738324850,1834.26,6
1738324852,1833.47,7
1738324854,1833.56,6
1738324856,1833.73,3
1738324858,1834.1,0
1738324860,1833.93,3
1738324862,1833.14,4
1738324864,1832.5,0
1738324866,1832.32,2
1738324868,1833.11,1
1738324870,1833.19,9
1738324872,1833.2,0
1738324874,1833.65,5
1738324876,1834.33,3
1738324878,1833.53,3
1738324880,1832.61,1
1738324882,1831.77,7
1738324884,1831.78,8
1738324886,1831.13,3
1738324888,1830.79,9
1738324890,1830.28,8
1738324892,1830.16,6
1738324894,1830.21,1
1738324896,1829.63,3
1738324898,1828.87,7
1738324900,1828.49,9
1738324902,1828.29,9
1738324904,1828.61,1
1738324906,1828.62,2
1738324908,1828.29,9
1738324910,1828.39,9
1738324912,1828.77,7
1738324914,1828.96,6
1738324916,1829.19,9
1738324918,1828.62,2
1738324920,1828.36,6
1738324922,1828.39,9
1738324924,1827.61,1
1738324926,1827.7,0
1738324928,1827.36,6
1738324930,1826.91,1
1738324932,1826.81,1
1738324934,1826.51,1
1738324936,1826.34,4
1738324938,1826.18,8
1738324940,1826.67,7
1738324942,1825.93,3
1738324944,1826.01,1
1738324946,1825.88,8
1738324948,1825.91,1
1738324950,1826.16,6
1738324952,1826.04,4
1738324954,1826.04,4
1738324956,1826.15,5
1738324958,1827,0
1738324960,1827.19,9
1738324962,1827.97,7
1738324964,1828.21,1
1738324966,1828.07,7
1738324968,1828.32,2
1738324970,1828.05,5
1738324972,1827.96,6
1738324974,1828.14,4
1738324976,1827.88,8
1738324978,1828.11,1
1738324980,1828.9,0
1738324982,1829.22,2
1738324984,1829.45,5
1738324986,1830.13,3
1738324988,1830.24,4
1738324990,1830.18,8
1738324992,1830.01,1
1738324994,1830.41,1
1738324996,1830.62,2
1738324998,1830.77,7
1738325000,1831.31,1
1738325002,1831.64,4
1738325004,1831.84,4
1738325006,1831.38,8
1738325008,1831.68,8
1738325010,1831.33,3
1738325012,1831.37,7
1738325014,1832.27,7
1738325016,1832.09,9
1738325018,1831.43,3
1738325020,1831.81,1
1738325022,1831.21,1
1738325024,1831,0
1738325026,1831.49,9
1738325028,1831.17,7
1738325030,1830.83,3
1738325032,1831.05,5
1738325034,1830.94,4
1738325036,1831.15,5
1738325038,1831.12,2
1738325040,1831.26,6
1738325042,1830.87,7
1738325044,1831.36,6
1738325046,1831.36,6
1738325048,1831.15,5
1738325050,1831.31,1
1738325052,1830.86,6
1738325054,1830.99,9
1738325056,1831.83,3
1738325058,1831.48,8
1738325060,1831.16,6
1738325062,1831.57,7
1738325064,1830.88,8
1738325066,1831.45,5
1738325068,1830.6,0
1738325070,1830.55,5
1738325072,1830.14,4
1738325074,1829.24,4
1738325076,1828.81,1
1738325078,1828.72,2
1738325080,1829.2,0
1738325082,1829.22,2
1738325084,1829.64,4
1738325086,1829.45,5
1738325088,1829.46,6
1738325090,1829.1,0
1738325092,1829.51,1
1738325094,1828.63,3
1738325096,1829.1,0
1738325098,1829.08,8
1738325100,1828.46,6
1738325102,1828.5,0
1738325104,1828.36,6
1738325106,1828.23,3
1738325108,1828.67,7
1738325110,1828.82,2
1738325112,1828.21,1
1738325114,1828.65,5
1738325116,1829.53,3
1738325118,1829.7,0
1738325120,1830.57,7
1738325122,1830.55,5
1738325124,1830.52,2
1738325126,1830.71,1
1738325128,1830.96,6
1738325130,1830.68,8
1738325132,1831.32,2
1738325134,1831.07,7
1738325136,1831.25,5
1738325138,1831.05,5
1738325140,1830.81,1
1738325142,1830.53,3
1738325144,1829.86,6
1738325146,1829.29,9
1738325148,1829.74,4
1738325150,1829.96,6
1738325152,1830.38,8
1738325154,1830.94,4
1738325156,1831.29,9
1738325158,1831.09,9
1738325160,1831.34,4
1738325162,1831.55,5
1738325164,1832.09,9
1738325166,1832.17,7
1738325168,1832.21,1
1738325170,1831.82,2
1738325172,1832.29,9
1738325174,1832.66,6
1738325176,1832.88,8
1738325178,1833.39,9
1738325180,1832.72,2
1738325182,1831.54,4
1738325184,1831.16,6
1738325186,1831.46,6
1738325188,1831.68,8
1738325190,1831.1,0
1738325192,1831.68,8
1738325194,1832.47,7
1738325196,1832.49,9
1738325198,1832.62,2
1738325200,1832.62,2
1738325202,1832.13,3
1738325204,1831.84,4
1738325206,1831.78,8
1738325208,1831.22,2
1738325210,1830.94,4
1738325212,1831.63,3
1738325214,1830.84,4
1738325216,1830.85,5
1738325218,1830.83,3
1738325220,1830.59,9
1738325222,1830.44,4
1738325224,1830.59,9
1738325226,1830.13,3
1738325228,1829.96,6
1738325230,1829.72,2
1738325232,1830.33,3
1738325234,1830.49,9
1738325236,1831.38,8
1738325238,1830.44,4
1738325240,1829.92,2
1738325242,1829.62,2
1738325244,1829.2,0
1738325246,1828.85,5
1738325248,1828.51,1
1738325250,1828.32,2
1738325252,1828.71,1
1738325254,1829.23,3
1738325256,1829.31,1
1738325258,1829.98,8
1738325260,1830.7,0
1738325262,1831.11,1
1738325264,1830.61,1
1738325266,1830.14,4
1738325268,1829.85,5
1738325270,1830.41,1
1738325272,1829.76,6
1738325274,1829.44,4
1738325276,1829.21,1
1738325278,1829.89,9
1738325280,1829.46,6
1738325282,1829.28,8
1738325284,1828.99,9
1738325286,1829.11,1
1738325288,1828.5,0
1738325290,1828.06,6
1738325292,1828.37,7
1738325294,1828.73,3
1738325296,1828.58,8
1738325298,1828.19,9
1738325300,1828.92,2
1738325302,1829.2,0
1738325304,1829.84,4
1738325306,1829.89,9
1738325308,1829.24,4
1738325310,1829.31,1
1738325312,1828.38,8
1738325314,1827.9,0
1738325316,1828.25,5
1738325318,1828.28,8
1738325320,1828.5,0
1738325322,1828.64,4
1738325324,1828.73,3
1738325326,1827.82,2
1738325328,1827.5,0
1738325330,1827.73,3
1738325332,1827.09,9
1738325334,1826.83,3
1738325336,1826.44,4
1738325338,1827.04,4
1738325340,1827.52,2
1738325342,1827.4,0
1738325344,1827.23,3
1738325346,1826.44,4
1738325348,1826.33,3
1738325350,1825.81,1
1738325352,1826.26,6
1738325354,1825.4,0
1738325356,1825.77,7
1738325358,1826.14,4
1738325360,1827,0
1738325362,1826.99,9
1738325364,1827.58,8
1738325366,1827.67,7
1738325368,1828.26,6
1738325370,1827.88,8
1738325372,1828.93,3
1738325374,1828.67,7
1738325376,1829.2,0
1738325378,1828.97,7
1738325380,1828.75,5
1738325382,1829.6,0
1738325384,1829.75,5
1738325386,1829.36,6
1738325388,1829.77,7
1738325390,1830.22,2
1738325392,1830.4,0
1738325394,1830.29,9
1738325396,1830.57,7
1738325398,1831.42,2
1738325400,1830.88,8
1738325402,1830.16,6
1738325404,1829.48,8
1738325406,1829.48,8
1738325408,1830.08,8
1738325410,1829.82,2
1738325412,1830.18,8
1738325414,1830.03,3
1738325416,1829.31,1
1738325418,1828.71,1
1738325420,1828.86,6
1738325422,1828.36,6
1738325424,1828.02,2
1738325426,1828.57,7
1738325428,1828.68,8
1738325430,1828.73,3
1738325432,1828.7,0
1738325434,1828.88,8
1738325436,1829.24,4
1738325438,1830.08,8
1738325440,1829.62,2
1738325442,1828.88,8
1738325444,1827.81,1
1738325446,1827.97,7
1738325448,1827.96,6
1738325450,1827.91,1
1738325452,1828.15,5
1738325454,1827.87,7
1738325456,1828.06,6
1738325458,1828.37,7
1738325460,1829.17,7
1738325462,1829.1,0
1738325464,1828.44,4
1738325466,1828.35,5
1738325468,1828.82,2
1738325470,1828.71,1
1738325472,1828.66,6
1738325474,1828.25,5
1738325476,1828.56,6
1738325478,1827.76,6
1738325480,1828.24,4
1738325482,1828.31,1
1738325484,1827.74,4
1738325486,1827.74,4
1738325488,1827.42,2
1738325490,1827.77,7
1738325492,1827.77,7
1738325494,1827.34,4
1738325496,1827.74,4
1738325498,1827.37,7
1738325500,1826.96,6
1738325502,1826.77,7
1738325504,1826.2,0
1738325506,1827.39,9
1738325508,1827.68,8
1738325510,1827.51,1
1738325512,1827.25,5
1738325514,1826.58,8
1738325516,1826.21,1
1738325518,1826.05,5
1738325520,1825.3,0
1738325522,1825.64,4
1738325524,1825.97,7
1738325526,1826.51,1
1738325528,1826.54,4
1738325530,1826.3,0
1738325532,1826.15,5
1738325534,1825.68,8
1738325536,1826,0
1738325538,1826.49,9
1738325540,1826.15,5
1738325542,1826.33,3
1738325544,1826.08,8
1738325546,1826.52,2
1738325548,1826.23,3
1738325550,1826.18,8
1738325552,1826.48,8
1738325554,1825.82,2
1738325556,1826.34,4
1738325558,1826.23,3
1738325560,1825.92,2
1738325562,1826.14,4
1738325564,1826.39,9
1738325566,1827.2,0
1738325568,1827.11,1
1738325570,1827.76,6
1738325572,1827.71,1
1738325574,1827.31,1
1738325576,1828.1,0
1738325578,1828.08,8
1738325580,1827.68,8
1738325582,1826.3,0
1738325584,1826.14,4
1738325586,1826.11,1
1738325588,1826.6,0
1738325590,1826.78,8
1738325592,1827.09,9
1738325594,1826.76,6
1738325596,1827.64,4
1738325598,1828.22,2
1738325600,1829.3,0
1738325602,1829.58,8
1738325604,1828.86,6
1738325606,1829.44,4
1738325608,1830.26,6
1738325610,1830.48,8
1738325612,1830.13,3
1738325614,1829.45,5
1738325616,1829.88,8
1738325618,1829.68,8
1738325620,1829.46,6
1738305626,1729.59,9
1738305628,1730.06,6
1738305630,1729.67,7
1738305632,1730.03,3
1738305634,1729.48,8
1738305636,1728.82,2
1738305638,1728.35,5
1738305640,1728.2,0
1738305642,1728.44,4
1738305644,1728.68,8
1738305646,1728.82,2
1738305648,1728.6,0
1738305650,1728.57,7
1738305652,1727.88,8
1738305654,1728.36,6
1738305656,1728.36,6
1738305658,1729.15,5
1738305660,1729.08,8
1738305662,1728.71,1
1738305664,1728.87,7
1738305666,1728.44,4
1738305668,1728.11,1
1738305670,1727.76,6
1738305672,1728.1,0
1738305674,1728.37,7
1738305676,1728.88,8
1738305678,1728.54,4
1738305680,1729.72,2
1738305682,1729.81,1
1738305684,1729.53,3
1738305686,1729.33,3
1738305688,1729.83,3
1738305690,1729.55,5
1738305692,1729.04,4
1738305694,1728.98,8
1738305696,1729.12,2
1738305698,1728.65,5
1738305700,1728.89,9
1738305702,1728.15,5
1738305704,1728.64,4
1738305706,1728.27,7
1738305708,1727.74,4
1738305710,1728.36,6
1738305712,1728.88,8
1738305714,1730.61,1
1738305716,1730.61,1
1738305718,1730.91,1
1738305720,1730.5,0
1738305722,1729.32,2
1738305724,1729.68,8
1738305726,1730.11,1
1738305728,1730.28,8
1738305730,1729.94,4
1738305732,1729.29,9
1738305734,1729.68,8
1738305736,1729.82,2
1738305738,1730.13,3
1738305740,1730.03,3
1738305742,1730.33,3
1738305744,1730.98,8
1738305746,1731.58,8
1738305748,1730.63,3
1738305750,1731.02,2
1738305752,1731.56,6
1738305754,1731.41,1
1738305756,1731.27,7
1738305758,1731.39,9
1738305760,1730.78,8
1738305762,1730.8,0
1738305764,1731.73,3
1738305766,1731.49,9
1738305768,1731.72,2
1738305770,1732.02,2
1738305772,1732.32,2
1738305774,1732.84,4
1738305776,1732.79,9
1738305778,1732.7,0
1738305780,1732.49,9
1738305782,1733.01,1
1738305784,1732.97,7
1738305786,1733.09,9
1738305788,1733.11,1
1738305790,1732.86,6
1738305792,1733.06,6
1738305794,1732.97,7
1738305796,1733.15,5
1738305798,1733.19,9
1738305800,1733.12,2
1738305802,1733.78,8
1738305804,1733.12,2
1738305806,1733.34,4
1738305808,1733.03,3
1738305810,1733.95,5
1738305812,1734.61,1
1738305814,1734.35,5
1738305816,1733.43,3
1738305818,1733.57,7
1738305820,1733.25,5
1738305822,1733.08,8
1738305824,1732.71,1
1738305826,1733.08,8
1738305828,1732.87,7
1738305830,1733.02,2
1738305832,1733,0
1738305834,1732.95,5
1738305836,1732.4,0
1738305838,1731.61,1
1738305840,1731.61,1
1738305842,1731.15,5
1738305844,1731.28,8
1738305846,1731.11,1
1738305848,1731.05,5
1738305850,1730.6,0
1738305852,1730.79,9
1738305854,1731.33,3
1738305856,1730.93,3
1738305858,1730.59,9
1738305860,1730.83,3
1738305862,1730.23,3
1738305864,1730.68,8
1738305866,1731.05,5
1738305868,1730.8,0
1738305870,1730.97,7
1738305872,1730.51,1
1738305874,1730.58,8
1738305876,1730.01,1
1738305878,1728.96,6
1738305880,1729.02,2
1738305882,1729.43,3
1738305884,1729.18,8
1738305886,1728.93,3
1738305888,1729.59,9
1738305890,1729.86,6
1738305892,1730.2,0
1738305894,1730.27,7
1738305896,1730.14,4
1738305898,1729.38,8
1738305900,1729.49,9
1738305902,1728.96,6
1738305904,1728.65,5
1738305906,1728.29,9
1738305908,1728.9,0
1738305910,1728.32,2
1738305912,1727.81,1
1738305914,1728.53,3
1738305916,1727.91,1
1738305918,1727.88,8
1738305920,1727.62,2
1738305922,1727.72,2
1738305924,1726.93,3
1738305926,1726.61,1
1738305928,1727.02,2
1738305930,1727.54,4
1738305932,1726.96,6
1738305934,1727.16,6
1738305936,1727.5,0
1738305938,1727.32,2
1738305940,1726.82,2
1738305942,1726.95,5
1738305944,1726.82,2
1738305946,1727.63,3
1738305948,1727.34,4
1738305950,1727.92,2
1738305952,1727.29,9
1738305954,1727.32,2
1738305956,1726.57,7
1738305958,1725.81,1
1738305960,1725.17,7
1738305962,1726.07,7
1738305964,1725.46,6
1738305966,1725.87,7
1738305968,1726.33,3
1738305970,1726.51,1
1738305972,1726.17,7
1738305974,1726.24,4
1738305976,1725.55,5
1738305978,1724.85,5
1738305980,1725.77,7
1738305982,1726.44,4
1738305984,1725.95,5
1738305986,1725.68,8
1738305988,1725.4,0
1738305990,1725.38,8
1738305992,1725.38,8
1738305994,1725.23,3
1738305996,1724.96,6
1738305998,1725.1,0
1738306000,1725.19,9
1738306002,1725.1,0
1738306004,1724.82,2
1738306006,1725.02,2
1738306008,1724.92,2
1738306010,1724.65,5
1738306012,1724.96,6
1738306014,1724.97,7
1738306016,1724.93,3
1738306018,1725.1,0
1738306020,1725.82,2
1738306022,1725.98,8
1738306024,1726.45,5
1738306026,1727.26,6
1738306028,1727.8,0
1738306030,1728.5,0
1738306032,1728.27,7
1738306034,1727.68,8
1738306036,1727.47,7
1738306038,1727.79,9
1738306040,1727.83,3
1738306042,1727.58,8
1738306044,1728.14,4
1738306046,1728.19,9
1738306048,1727.89,9
1738306050,1728.28,8
1738306052,1727.71,1
1738306054,1728.52,2
1738306056,1728,0
1738306058,1727.12,2
1738306060,1726.54,4
1738306062,1727.32,2
1738306064,1726.69,9
1738306066,1726.51,1
1738306068,1726.67,7
1738306070,1726.93,3
1738306072,1726.99,9
1738306074,1726.63,3
1738306076,1726.65,5
1738306078,1726.99,9
1738306080,1726.56,6
1738306082,1726.46,6
1738306084,1726.67,7
1738306086,1726.64,4
1738306088,1726.23,3
1738306090,1726.41,1
1738306092,1727.17,7
1738306094,1726.99,9
1738306096,1727.28,8
1738306098,1727.42,2
1738306100,1727.48,8
1738306102,1727.39,9
1738306104,1727.88,8
1738306106,1727.84,4
1738306108,1728.02,2
1738306110,1728.72,2
1738306112,1728.4,0
1738306114,1728.37,7
1738306116,1728.93,3
1738306118,1729.35,5
1738306120,1729.57,7
1738306122,1729.79,9
1738306124,1729.8,0
1738306126,1728.99,9
1738306128,1728.65,5
1738306130,1728.57,7
1738306132,1728.31,1
1738306134,1728.97,7
1738306136,1728.78,8
1738306138,1729.41,1
1738306140,1729.93,3
1738306142,1729.51,1
1738306144,1730.42,2
1738306146,1730.95,5
1738306148,1731.25,5
1738306150,1731.18,8
1738306152,1731.22,2
1738306154,1731.05,5
1738306156,1730.84,4
1738306158,1730.72,2
1738306160,1730,0
1738306162,1729.91,1
1738306164,1729.87,7
1738306166,1729.67,7
1738306168,1729.49,9
1738306170,1729.3,0
1738306172,1729.01,1
1738306174,1730.11,1
1738306176,1730.39,9
1738306178,1730.81,1
1738306180,1730.49,9
1738306182,1729.78,8
1738306184,1730.02,2
1738306186,1730.04,4
1738306188,1730.19,9
1738306190,1731.18,8
1738306192,1730.56,6
1738306194,1730.19,9
1738306196,1730.02,2
1738306198,1730.4,0
1738306200,1730.65,5
1738306202,1730.79,9
1738306204,1731.71,1
1738306206,1730.93,3
1738306208,1731.49,9
1738306210,1731.18,8
1738306212,1731.8,0
1738306214,1730.92,2
1738306216,1731.06,6
1738306218,1730.4,0
1738306220,1730.48,8
1738306222,1730.72,2
1738306224,1730.95,5
1738306226,1730.87,7
1738306228,1730.93,3
1738306230,1730.76,6
1738306232,1730.66,6
1738306234,1730.75,5
1738306236,1730.78,8
1738306238,1730.51,1
1738306240,1730.5,0
1738306242,1730.62,2
1738306244,1731,0
1738306246,1730.89,9
1738306248,1730.92,2
1738306250,1731.52,2
1738306252,1731.61,1
1738306254,1731.73,3
1738306256,1731.93,3
1738306258,1731.06,6
1738306260,1731.36,6
1738306262,1730.96,6
1738306264,1730.49,9
1738306266,1730.51,1
1738306268,1730.64,4
1738306270,1730.59,9
1738306272,1730.35,5
1738306274,1730.87,7
1738306276,1731.12,2
1738306278,1731.36,6
1738306280,1732.17,7
1738306282,1732.51,1
1738306284,1732.75,5
1738306286,1732.62,2
1738306288,1732.97,7
1738306290,1732.6,0
1738306292,1732.47,7
1738306294,1732.52,2
1738306296,1732.05,5
1738306298,1732.25,5
1738306300,1732.31,1
1738306302,1732.25,5
1738306304,1732.67,7
1738306306,1732.96,6
1738306308,1733.75,5
1738306310,1733.39,9
1738306312,1733.91,1
1738306314,1734.1,0
1738306316,1734.52,2
1738306318,1735.52,2
1738306320,1735.34,4
1738306322,1735.57,7
1738306324,1735.58,8
1738306326,1735.15,5
1738306328,1735.13,3
1738306330,1735.7,0
1738306332,1735.68,8
1738306334,1736.13,3
1738306336,1736.29,9
1738306338,1736.22,2
1738306340,1736.54,4
1738306342,1736.61,1
1738306344,1735.77,7
1738306346,1735.56,6
1738306348,1735.24,4
1738306350,1735.66,6
1738306352,1735.79,9
1738306354,1736.11,1
1738306356,1736.85,5
1738306358,1736.29,9
1738306360,1735.51,1
1738306362,1735.55,5
1738306364,1736.17,7
1738306366,1736.17,7
1738306368,1736.16,6
1738306370,1735.24,4
1738306372,1735.47,7
1738306374,1735.09,9
1738306376,1734.48,8
1738306378,1733.99,9
1738306380,1734.37,7
1738306382,1733.93,3
1738306384,1733.35,5
1738306386,1733.2,0
1738306388,1732.88,8
1738306390,1733.53,3
1738306392,1733.29,9
1738306394,1733.58,8
1738306396,1734.31,1
1738306398,1734.2,0
1738306400,1735.15,5
1738306402,1735.97,7
1738306404,1735.77,7
1738306406,1736.15,5
1738306408,1736.11,1
1738306410,1736.26,6
1738306412,1736.75,5
1738306414,1737.78,8
1738306416,1738.85,5
1738306418,1738.61,1
1738306420,1739.21,1
1738306422,1739.4,0
1738306424,1739.13,3
